Date,Open,High,Low,Close,Adj Close,Volume,Days
2016-05-16,73.550003,75.349998,73,74.610001,61.193256,8756400,666
2016-05-17,74.650002,75.099998,73.059998,73.610001,60.373096,9292800,667
2016-05-18,67.480003,68.620003,65.5,68,55.771919,36405600,668
2016-05-19,68.160004,68.709999,66.790001,67.059998,55.000935,12987700,669
2016-05-20,67.389999,69.139999,67,68.660004,56.313229,9325800,670
2016-05-23,68.779999,69.050003,67.860001,67.93,55.7145,7890200,671
2016-05-24,68.07,69.220001,68.019997,68.690002,56.337841,7586700,672
2016-05-25,68.82,69.68,68.32,69.279999,56.821743,8697700,673
2016-05-26,69.629997,70.110001,68.800003,68.910004,56.518269,7018000,674
2016-05-27,68.980003,69.529999,68.760002,68.900002,56.510063,4811900,675
2016-05-31,69.279999,69.470001,68.470001,68.779999,56.411648,8560500,676
2016-06-01,68.959999,68.959999,68.010002,68.410004,56.108189,8786700,677
2016-06-02,67.739998,68.419998,67.739998,68.32,56.034367,13664100,678
2016-06-03,68.379997,69.029999,68.07,68.650002,56.305031,7251000,679
2016-06-06,68.620003,69.220001,68.230003,68.809998,56.436253,5623900,680
2016-06-07,69.220001,69.639999,68.190002,68.239998,55.968746,5375400,681
2016-06-08,68.349998,68.910004,68.120003,68.620003,56.280422,5708900,682
2016-06-09,68.580002,68.870003,67.360001,67.690002,55.517666,6122900,683
2016-06-10,67.449997,68.129997,67.050003,67.879997,55.673485,4743600,684
2016-06-13,67.849998,68.089996,66.839996,66.889999,54.861515,4603700,685
2016-06-14,66.669998,66.940002,65.93,66.739998,54.738483,5271800,686
2016-06-15,66.980003,67.849998,66.889999,67.269997,55.173176,5894700,687
2016-06-16,67.220001,67.540001,66.730003,66.980003,54.935333,4967900,688
2016-06-17,67.010002,68.089996,66.870003,67.5,55.36182,7864300,689
2016-06-20,68.110001,68.889999,67.989998,67.989998,55.763714,4327200,690
2016-06-21,68.269997,68.839996,67.669998,68.300003,56.017967,4579800,691
2016-06-22,68.260002,69.199997,68.260002,68.860001,56.477272,4421800,692
2016-06-23,69.370003,70.199997,69.290001,69.779999,57.231815,7511100,693
2016-06-24,68.230003,69.860001,68.080002,69.349998,56.879154,6760800,694
2016-06-27,69.050003,69.720001,67.900002,69.449997,56.961174,5570000,695
2016-06-28,69.709999,70.410004,69.059998,69.739998,57.199032,7325300,696
2016-06-29,69.760002,70.580002,69.68,70,57.412251,6771300,697
2016-06-30,70.199997,70.300003,69.400002,69.82,57.264637,6502300,698
2016-07-01,69.639999,70.5,69.599998,70.050003,57.453262,5005400,699
2016-07-05,70,70.209999,69.379997,69.739998,57.199032,3311100,700
2016-07-06,69.540001,70.540001,69.440002,70.510002,57.830551,3907800,701
2016-07-07,70.459999,70.919998,69.75,70.089996,57.48608,5088100,702
2016-07-08,70.669998,71.57,70.459999,71.309998,58.48671,4675400,703
2016-07-11,71.400002,72.720001,71.349998,72.540001,59.495529,5264100,704
2016-07-12,72.489998,73.599998,72.440002,73.519997,60.299267,6648500,705
2016-07-13,73.519997,73.839996,73.089996,73.169998,60.012203,3606700,706
2016-07-14,73.589996,74.220001,73.489998,73.489998,60.274685,4802000,707
2016-07-15,73.489998,73.790001,72.5,73.040001,59.905586,5205300,708
2016-07-18,72.879997,74.019997,72.879997,73.959999,60.660145,3852600,709
2016-07-19,73.889999,74.019997,73.410004,73.949997,60.651947,4255700,710
2016-07-20,74.199997,74.5,73.959999,74.480003,61.086655,2802300,711
2016-07-21,74.410004,74.690002,74.150002,74.339996,60.971828,3269200,712
2016-07-22,74.5,75,74.169998,74.919998,61.447525,2514400,713
2016-07-25,74.940002,76.330002,74.870003,76.300003,62.579384,4208000,714
2016-07-26,76.379997,77.379997,76.029999,76.220001,62.513748,5027200,715
2016-07-27,76.379997,76.379997,75.040001,75.25,61.718193,3161800,716
2016-07-28,75.040001,75.230003,74.050003,74.790001,61.340904,4165900,717
2016-07-29,74.900002,75.389999,74.540001,75.330002,61.783783,4969000,718
2016-08-01,74.839996,75.559998,74.669998,75.510002,61.931419,3818200,719
2016-08-02,75.959999,76.440002,73.690002,73.889999,60.602757,5071800,720
2016-08-03,73.209999,74.110001,72.160004,74.099998,60.774979,5490100,721
2016-08-04,74,74.470001,73.779999,74.139999,60.807785,3095300,722
2016-08-05,74.510002,75.110001,74.339996,74.940002,61.463924,3056600,723
2016-08-08,75,75.519997,74.550003,75,61.513138,3022200,724
2016-08-09,73.620003,73.620003,71.739998,72.610001,59.552929,7492600,725
2016-08-10,72.879997,73.379997,72.669998,73.050003,59.913818,4037400,726
2016-08-11,75.150002,75.18,73.529999,74.010002,60.70116,6311400,727
2016-08-12,74.360001,75.959999,74.260002,75.809998,62.177479,6670900,728
2016-08-15,75.580002,76.230003,75.269997,75.529999,62.442028,5373400,729
2016-08-16,75.480003,76.080002,75.120003,75.480003,62.400688,6924200,730
2016-08-17,70.480003,71.650002,69.900002,70.629997,58.391113,19611500,731
2016-08-18,70.43,70.709999,69.239998,70.300003,58.118313,11650900,732
2016-08-19,70.110001,70.720001,69.989998,70.120003,57.969486,5930800,733
2016-08-22,70.300003,70.580002,69.82,70.389999,58.192707,4548900,734
2016-08-23,70.589996,71.5,70.589996,71.050003,58.738338,5622700,735
2016-08-24,71.230003,71.940002,71.190002,71.730003,59.300518,5780500,736
2016-08-25,71.410004,72.099998,70.589996,70.809998,58.539928,5068000,737
2016-08-26,70.779999,71.5,70.080002,70.349998,58.15963,5023100,738
2016-08-29,70.43,71.139999,70.300003,71.050003,58.738338,3992200,739
2016-08-30,71.050003,71.139999,70.110001,70.389999,58.192707,4031800,740
2016-08-31,70.169998,70.849998,69.93,70.190002,58.027359,5025100,741
2016-09-01,70.339996,70.699997,70.099998,70.580002,58.349766,5199900,742
2016-09-02,70.949997,71.43,70.459999,70.809998,58.539928,7857000,743
2016-09-06,70.879997,70.959999,69.57,70.099998,57.952938,8235200,744
2016-09-07,69.940002,70.419998,69.809998,70.300003,58.118313,5131500,745
2016-09-08,70.300003,70.300003,69.419998,69.459999,57.423859,9141200,746
